min_intensity,relative_min_intensity_time,max_intensity,relative_max_intensity_time,mean_intensity,stddev_intensity,q1_intensity,median_intensity,q3_intensity,voiced_fraction,min_pitch,relative_min_pitch_time,max_pitch,relative_max_pitch_time,mean_pitch,stddev_pitch,q1_pitch,q3_pitch,mean_absolute_pitch_slope,pitch_slope_without_octave_jumps,f1_mean,f2_mean,f3_mean,f4_mean,f1_median,f2_median,f3_median,f4_median,formant_dispersion,average_formant,mff,fitch_vtl,delta_f,vtl_delta_f,local_jitter,local_shimmer,min_hnr,relative_min_hnr_time,max_hnr,relative_max_hnr_time,mean_hnr,stddev_hnr,min_gne,max_gne,mean_gne,stddev_gne,sum_gne,zcr,mfcc 0,mfcc 1,mfcc 2,mfcc 3,mfcc 4,mfcc 5,mfcc 6,mfcc 7,mfcc 8,mfcc 9,mfcc 10,mfcc 11,mfcc 12,rms,spectral rolloff,spectral centroids,lpc 0,lpc 1,lpc 2,lpc 3,lpc 4,lpc 5,lpc 6,lpc 7,lpc 8,lpc 9,lpc 10,lpc 11,lpc 12,lpc 13,lpc 14,lpc 15,lpc 16,labels
32.47132179592893,0.9706046193813489,66.86018828583403,0.7589997299015481,53.92902548525766,7.636521044491911,49.45252461053174,209.06444699572663,60.27223010087509,0.7377049180327869,140.22070228046974,0.9077842988570888,434.00743210893137,0.22915420714352944,237.8624101524656,83.63299667825942,164.6987731997986,281.1912691972198,876.748277027253,47.07623731083693,479.26690673655,1613.7759677502784,2583.572889957993,3780.6587513128306,458.70360990859314,1571.2453381313765,2716.094136721975,3948.774271033798,1163.356887041735,2173.7043389489354,1667.4231299994321,16.85020586389771,1104.6269096464089,15.842453091788023,0.018020542489842414,0.06454084092711804,-226.23144762457542,0.6558866528689066,27.11366080208888,0.0591405039299494,13.288272046146984,7.8172818401092306,0.0,0.8385213804195136,0.275782441425663,0.3530391060759911,717.3101301481495,0.048277698863636365,-477.591,115.3297,20.571882,-14.826052,8.687023,7.635555,-6.298309,0.22203365,-16.244278,-7.9422092,-8.812174,-11.734108,-4.420177,0.014448801,9381.820845170454,1579.704495707567,1.0,-1.5657071,0.24236612,0.07395714,0.48778278,-0.120689586,0.34650216,-0.7993131,0.3421659,-0.079983935,0.45395762,-0.43297267,-0.06697459,0.032183297,0.29369378,-0.25410295,0.0862701,happy
31.803735732868113,0.02675663575281926,67.40686444252356,0.7662713504184042,54.744393623015306,8.561002832963986,48.90227105720372,213.63522391551453,61.84165682482171,0.7177033492822966,146.34461006043105,0.844062361292997,474.6961479188152,0.7801199468506582,253.13969233903674,93.90747154634983,179.5107647318456,295.26347985666183,973.4642980143925,56.84975922682609,453.5933267736026,1528.7839735870998,2631.035608598455,3847.1702678469333,449.0377622232004,1585.7829810141768,2772.584210506465,3857.401391472717,1136.121209749839,2166.2015863041397,1661.2176969211746,16.924379168967423,1096.9313690025494,15.953596090439936,0.01943718480176668,0.06337780645928949,-227.92753529353672,0.6366595892526249,43.002061772739495,0.302170881435926,14.872491578848878,8.652172308358974,0.0,0.8071414578555046,0.26386823454878383,0.337383792341513,686.3212780613867,0.10927882339015152,-473.82178,90.605446,33.357464,-8.74991,3.4310641,2.8373394,-4.4094124,-3.2951815,-10.461127,-3.1871202,-14.169078,-7.3336616,-4.351676,0.01605479,9616.859019886364,2115.6313788192483,1.0,-1.089568,-0.07792269,-0.2023065,0.13513567,0.18486133,0.43169668,-0.262357,0.15335512,-0.3624085,0.12932763,-0.08066541,0.1715376,-0.12106909,0.10812175,-0.1889081,0.13778873,happy
38.50098503836728,0.6425918074804402,70.75738023503473,0.8213155532569175,56.81689220574852,8.196346838306317,52.22470840017352,223.6178769385597,63.130089447343835,0.7799043062200957,82.08957857583725,0.9652254922718612,479.47875860465626,0.8143069137056671,262.1661498462354,103.21554553631061,183.7914770617826,321.781277923976,773.2136905573359,46.24697804678598,468.925505082718,1546.836688563483,2668.5148876342237,3852.049589276971,445.62375053893595,1639.6890897728513,2799.229335529889,3841.227988522616,1131.8680793278934,2181.442541091073,1674.2087234275737,16.8048136677157,1101.176990884887,15.892086508216359,0.014053725532188536,0.05931964076777869,-227.17669140645097,0.6104323138221084,43.11678570949671,0.6011192728688755,16.051565484367455,8.373854993008939,0.0,0.7747266883764892,0.25256084350888686,0.3229537528607673,656.9107539666147,0.049797289299242424,-464.49716,105.39918,27.92741,-6.713332,4.7312818,-2.6764703,-6.4843116,-3.0068374,-13.574905,-4.1157637,-15.408896,-13.766452,-2.1778202,0.021087455,9585.211736505682,1511.9196173369312,1.0,-1.5646604,0.21212563,-0.038966514,0.7336474,-0.14779645,0.10885191,-0.6722106,0.47299492,-0.085618496,0.2819157,-0.53603524,0.2237452,0.053023327,0.18803464,-0.3848666,0.18350004,happy
26.13930796622037,0.9350542856691401,70.14967468417082,0.7832443979321169,57.27489863894196,8.794602125160782,53.424076988446394,247.36055155360262,63.463166293449405,0.7846153846153846,157.17923980572894,0.7285597932300022,497.85568164358745,0.8273050972383587,274.1352948057846,102.36118890876361,186.4026309038061,345.8228229400679,967.4358212754978,56.63535117739594,473.73657936079206,1481.8528190126447,2664.1279496373645,3856.519047628463,464.49573181761343,1402.724215869401,2823.1381322840534,3865.0306379508665,1133.511635377751,2138.8471794804836,1632.9006908963227,17.22384503229866,1091.5136549167178,16.032781560882302,0.018148643722216952,0.057560110503096555,-227.76886956562475,0.6513108149984507,49.682180154961515,0.6412378290529004,16.496662985686715,7.9666780835527815,0.0,0.7959431841436209,0.2626925046665038,0.3359550222934316,683.2632046375763,0.053304036458333336,-461.35184,106.626816,30.862162,-11.148326,-6.113621,-1.6071804,-4.41895,-5.7449207,-17.495077,-8.324434,-13.027309,-9.847746,-4.1432796,0.021890748,9644.901123046875,1570.4847066970758,1.0,-1.4653823,0.037689395,0.008654184,0.7326515,-0.1525667,0.10710046,-0.36650577,0.11974174,-0.053472765,0.3093041,-0.48668408,0.15509659,0.08120825,0.14963381,-0.25027257,0.10662181,happy
39.07450274771272,0.024305497308631775,67.50282742503556,0.1827298514875984,56.17930566101692,6.6078542138158385,51.759626033532065,220.8039389451493,60.92477411738741,0.8279569892473119,141.27826281235565,0.9468204641183149,443.3663956596587,0.23370910457628152,243.55454066167553,84.27796737432243,170.5019676979582,293.96604016923783,848.8374930668908,59.68006991465417,526.1777024141286,1567.7348232460736,2525.9626500523323,3806.2378883218794,476.5443064564531,1645.9007188558958,2656.3014128250343,3890.9628191496995,1138.1395042310821,2167.4273143217706,1687.3700586217785,16.63048632918687,1093.6307919332667,16.00174403380172,0.018881884697662513,0.062479668973225926,-227.8359133985242,0.6820798114961413,44.561757755839324,0.32332920905679874,14.053787137070087,8.43895614621708,0.0,0.85720546097834,0.28378069629813535,0.36309894649796465,738.1135910714501,0.047947474888392856,-464.96567,131.35512,27.24526,-17.907694,0.6984784,-0.80277675,-13.770104,-0.15695848,-18.927822,-4.163785,-18.116592,-9.92713,-6.8541193,0.016806887,9186.9873046875,1246.204794607224,1.0,-1.6680791,0.6480121,-0.53199524,1.0333456,-0.38983566,0.24249917,-0.6929757,0.46997386,-0.2569635,0.48205954,-0.4998463,0.25704327,-0.083191045,0.13112782,-0.24136856,0.14134713,happy
30.025598186368992,0.9469736980799878,70.25543708243175,0.4967233040879216,56.923602809480705,9.770970624259444,50.524217166312376,227.41433036601413,64.75792631336775,0.7222222222222222,83.4890929712385,0.8840783143535716,490.3075570792475,0.2146737504230946,255.9047610112697,89.89970109132605,191.5554974133524,285.84788855519366,964.2267351012896,51.15505160050417,506.55812793514593,1456.4353435968587,2568.973937954516,3837.518271162565,455.4521592175552,1347.2342913754203,2694.311158060714,3919.4217986635863,1154.6565464820103,2104.104851829319,1595.4709894410137,17.640315177394633,1081.0634146260115,16.18776453188367,0.015368534817366062,0.07613391862480691,-227.89049037114592,0.6437196273064977,49.59591578981134,0.6338924349366277,16.3738503315946,8.446409918732375,0.0,0.7805596750579397,0.2649523841515715,0.33895756568005403,689.1411511782376,0.043921685987903226,-470.2955,114.873955,26.7215,-15.721516,-9.10784,1.715556,-4.331921,-5.512792,-15.969456,-5.7882495,-14.063255,-8.206363,-4.667957,0.024787875,9156.126354586693,1293.5044685518365,1.0,-1.6364064,0.46601495,-0.37817696,0.918341,-0.4114078,0.4597925,-0.64244837,0.43561763,-0.25463146,0.37797734,-0.60303324,0.12524311,0.067471445,0.3178528,-0.26223344,0.04750101,happy
31.49410434794818,0.9800856447688565,68.11915664511025,0.7364680190383738,54.961297535017366,7.362148971579898,49.78562028882618,238.26025059591402,60.5011137017604,0.7023255813953488,169.7268112703542,0.3640675818778325,497.378964084049,0.20003620107330886,269.5154131277724,99.42630244169902,183.80484504466935,323.7167680140574,918.9530648745623,55.79668277387798,509.25625801926316,1411.07427825723,2595.4258024147207,3751.826666321128,455.1921443637152,1275.6781713276905,2660.2647011548165,3850.570088936959,1131.7926481910813,2060.4262764457953,1561.6957983726102,18.038102311043797,1060.4176377780855,16.502931841711067,0.017632858621547405,0.0675384677980958,-226.66480916844853,0.6302262773722628,44.01481954037013,0.657603452055946,14.766539223022697,8.036418213838786,0.0,0.7480331202846374,0.2544858637266094,0.3253461037013063,661.917731552911,0.06742527173913043,-474.05066,111.74453,17.37537,-10.445665,-8.047773,-0.3584415,-4.035351,-1.7930241,-15.233402,-7.592423,-6.9519362,-6.98642,-2.761838,0.015154951,9353.68015455163,1459.0017901962901,1.0,-1.8225843,0.95614296,-0.3925572,0.40803742,-0.13937505,0.22663048,-0.54202396,0.6063025,-0.45253187,0.51489013,-0.44748938,0.16209605,-0.25182417,0.42908192,-0.4017289,0.18869385,happy
29.445829728864695,0.9144880827480193,69.37330686084456,0.8166793526956875,53.74983520362678,10.58790883884652,48.84374411889496,226.66513916390943,61.739430672874924,0.7076923076923077,169.03126993699686,0.43730938871503044,419.20113000670665,0.8228755629951393,243.40094332918116,68.58224322989273,180.20444493768568,281.2123500774856,674.2286861049123,45.981284818276194,426.2811107424953,1650.2030016874232,2485.7856267791403,3736.6935860282724,416.8642665692232,1605.3036637875073,2598.9721830485423,3790.504396625497,1124.546710018758,2102.9111275076925,1602.3693363279335,17.583617268125362,1065.7420702274508,16.420483425473808,0.014713589842773756,0.05195342791923397,-227.58484658847985,0.7088430143875994,40.93847813879731,0.784286257515503,17.32547781807585,7.482469834071523,0.0,0.8357033814599371,0.28603445415216927,0.36577876326903536,743.9756152497922,0.042643229166666664,-489.8634,94.89169,27.826303,-0.28278047,11.270482,-3.6403346,-6.9326787,-5.02362,-20.668535,-9.423817,-11.1807375,-8.11163,-8.047107,0.018000934,9699.810791015625,1580.4420032248427,1.0,-1.4257864,0.026810238,0.12082736,0.7590277,-0.3509219,-0.06648492,-0.5487148,0.7061951,-0.123764545,0.16937917,-0.37620136,0.1467591,-0.06810946,0.15542096,-0.26662555,0.1926856,happy
26.617978218052848,0.9256029157639043,69.50650258138629,0.8215868285351628,56.269366324108,8.180065145842445,52.592485645986685,246.05777878234642,61.8886604810125,0.7626262626262627,174.8436757705614,0.35031727444262023,488.672717616523,0.843507106617151,268.3471283217398,91.25897373793083,193.58160965208333,320.57306290443,809.9952303169116,45.649969208395326,432.26555936722593,1693.104463954136,2573.5801845431283,3823.8625263936888,423.59762277622553,1696.483471479722,2706.960044345018,3849.7433907261484,1142.0485893166408,2169.1961323317782,1654.2616188024313,17.05044288325913,1095.144095095798,15.979632340956176,0.012259200576635433,0.053946438333588385,-228.0214938041109,0.7710180262755882,48.002351114513466,0.3433871318841906,17.191464391854385,7.691858820658805,0.0,0.8065353595164956,0.27268452209745725,0.348656622675958,709.2524419754862,0.039038486168032786,-480.38132,100.98822,21.536177,2.2175066,7.770351,1.8803823,-4.440635,-10.191748,-17.467945,-12.354689,-10.82984,-9.045788,-3.5225022,0.017975036,9742.18589907787,1485.4526215073968,1.0,-1.5642529,0.35748562,0.10937606,0.30547127,-0.19425881,0.2012291,-0.69511163,0.8416861,-0.43096477,0.18974473,-0.110099,0.11048559,-0.18300289,0.14498141,-0.21525562,0.17796245,happy
41.42491480817965,0.022997120108419377,67.32452257449708,0.16022000497998096,57.1192650985609,5.812746036673168,52.23194256818873,207.15566308774027,62.26585103529033,0.868421052631579,132.13281912370235,0.967869515500593,465.78052721727124,0.2003087889003852,241.49621530168938,88.62554611186394,175.3822099556312,300.1695902524133,697.8114035667729,46.18186332068197,479.55782758799336,1644.6338757089254,2618.4406540875043,3758.1184586825957,434.1295660985453,1709.9309664255388,2741.4302756892616,3961.370000428006,1175.7468114431535,2211.715202160338,1685.0203050909518,16.731853868531456,1119.0634249242264,15.638076993879908,0.014185911722713575,0.05299586768153529,-226.18804076432576,0.9626996866000338,30.904160743843217,0.5361665994002797,18.463216437965627,7.510767652760784,0.0,0.8240213743750483,0.28412388456626636,0.3631722156387543,739.0062237568588,0.033918709590517244,-488.4215,126.541664,28.45728,-11.115984,5.9062276,0.23268884,-4.3929143,-5.596628,-19.029905,-8.115839,-15.019622,-11.129535,-7.1903605,0.017106952,9374.925495016163,1075.040188791731,1.0,-1.4661455,0.013242073,0.24733183,0.45310023,0.070832714,-0.12012737,-0.5809057,0.40596896,0.064859025,0.042642176,-0.24487373,0.1358313,-0.087321274,0.31767538,-0.34312165,0.12659071,happy
